Cycle No,Shift,Start Time,End Time,Duration,Power in kWh,Unit Consumption Per Heat Cycle
11,Shift 3,2023-05-13 22:56:09,2023-05-14 00:01:04,64.91666666666667,213.5,79.0739687226689
1,Shift 1,2023-05-14 00:01:04,2023-05-14 02:05:09,124.08333333333331,1968.91,729.2260741339848
2,Shift 1,2023-05-14 02:05:09,2023-05-14 04:21:28,136.31666666666666,1962.28,726.7705176207616
3,Shift 1,2023-05-14 04:21:28,2023-05-14 06:29:26,127.96666666666668,1927.62,713.9334755772753
4,Shift 1,2023-05-14 06:29:26,2023-05-14 07:50:28,81.03333333333333,547.59,202.8110540171964
5,Shift 1,2023-05-14 07:50:28,2023-05-15 11:12:08,1641.6666666666667,2701.58,1000.585439223456
1,Shift 2,2023-05-15 11:12:08,2023-05-15 13:57:07,164.98333333333332,1514.59,560.9593418432554
2,Shift 2,2023-05-15 13:57:07,2023-05-15 15:04:50,67.71666666666667,1530.01,566.6704551817021
3,Shift 2,2023-05-15 15:29:03,2023-05-15 15:38:57,9.9,71.96,26.65172605576051
4,Shift 2,2023-05-15 15:38:57,2023-05-15 18:16:50,157.88333333333333,1392.27,515.6556204710905
5,Shift 3,2023-05-15 18:16:50,2023-05-16 00:38:54,382.06666666666666,3705.44,1372.3855842255944
1,Shift 1,2023-05-16 00:38:54,2023-05-16 01:46:36,67.7,1336.66,495.059316142231
2,Shift 1,2023-05-16 01:46:36,2023-05-16 04:02:49,136.21666666666667,2232.6,826.8890751855395
3,Shift 1,2023-05-16 04:02:49,2023-05-16 06:28:15,145.43333333333334,2117.48,784.2520215200423
4,Shift 1,2023-05-16 06:28:15,2023-05-16 08:16:27,108.2,1971.56,730.2075559982443
5,Shift 2,2023-05-16 08:16:27,2023-05-16 10:16:13,119.76666666666668,2164.21,801.5594356773449
6,Shift 2,2023-05-16 10:16:13,2023-05-16 15:05:41,289.46666666666664,2397.81,888.0779879381179
7,Shift 2,2023-05-16 15:05:41,2023-05-16 18:40:09,214.46666666666667,2412.59,893.5520641470829
8,Shift 3,2023-05-16 18:40:09,2023-05-16 22:04:46,204.61666666666667,2634.77,975.840985128669
9,Shift 3,2023-05-16 22:04:46,2023-05-17 00:39:24,154.63333333333333,1815.38,672.3630889944451
1,Shift 1,2023-05-17 00:39:24,2023-05-17 03:22:17,162.88333333333333,1585.65,587.277870626006
2,Shift 1,2023-05-17 03:22:17,2023-05-17 05:21:15,118.96666666666668,1250.4,463.1111555342932
3,Shift 1,2023-05-17 05:21:15,2023-05-17 07:15:41,114.43333333333334,2177.61,806.5224005758654
4,Shift 1,2023-05-17 07:15:41,2023-05-17 10:01:17,165.6,2527.09,935.959488093395
5,Shift 2,2023-05-17 10:01:17,2023-05-17 12:16:56,135.65,1898.31,703.077915788049
6,Shift 2,2023-05-17 12:16:56,2023-05-17 12:55:59,39.05,361.05,133.72213818361513
7,Shift 2,2023-05-17 13:08:29,2023-05-17 15:05:18,116.81666666666666,1371.45,507.9445063526432
8,Shift 2,2023-05-17 15:05:18,2023-05-17 17:59:11,173.88333333333333,2102.73,778.7890564265217
9,Shift 3,2023-05-17 17:59:11,2023-05-17 18:14:34,15.383333333333333,573.33,212.34439106853327
10,Shift 3,2023-05-17 21:41:01,2023-05-17 22:33:37,52.6,133.77,49.54432757647273
11,Shift 3,2023-05-17 22:33:37,2023-05-18 03:30:51,297.2333333333333,2492.17,923.0261497160568
1,Shift 1,2023-05-18 07:44:16,2023-05-18 09:42:26,118.16666666666669,2344.86,868.4668691786661
2,Shift 2,2023-05-18 09:42:26,2023-05-18 12:25:57,163.51666666666668,2322.5,860.1853844674038
3,Shift 2,2023-05-18 12:25:57,2023-05-18 14:21:41,115.73333333333332,1863.32,690.1186514746738
4,Shift 2,2023-05-18 14:21:41,2023-05-18 16:36:00,134.31666666666666,1740.16,644.5038188700644
5,Shift 3,2023-05-18 16:36:00,2023-05-18 19:05:11,149.18333333333334,1847.03,684.0853157883383
6,Shift 3,2023-05-18 19:05:11,2023-05-18 23:37:19,272.1333333333333,3524.35,1305.3151876977545
7,Shift 3,2023-05-18 23:37:19,2023-05-19 01:57:29,140.16666666666666,1893.98,701.4742114589003
1,Shift 1,2023-05-19 01:57:29,2023-05-19 04:12:13,134.73333333333332,1624.96,601.8371355633818
2,Shift 1,2023-05-19 04:12:13,2023-05-19 06:58:11,165.96666666666667,2167.76,802.8742510049381
3,Shift 1,2023-05-19 06:58:11,2023-05-19 10:16:57,198.76666666666668,3199.61,1185.0410667167469
4,Shift 2,2023-05-19 10:47:26,2023-05-19 10:47:58,0.5333333333333333,18.72,6.933199847012437
5,Shift 2,2023-05-19 10:47:58,2023-05-19 13:06:50,138.86666666666667,1946.3,720.8519967940186
6,Shift 2,2023-05-19 13:06:50,2023-05-19 14:37:05,90.25,1746.82,646.9704864987319
7,Shift 2,2023-05-19 14:37:05,2023-05-19 16:46:36,129.51666666666668,2191.46,811.6520322060525
8,Shift 3,2023-05-19 16:46:36,2023-05-19 18:49:03,122.45,1837.95,680.7223515138186
9,Shift 3,2023-05-19 18:49:03,2023-05-19 22:54:03,245.0,3596.33,1331.9744573541348
10,Shift 3,2023-05-19 22:54:03,2023-05-20 01:55:27,181.4,2466.39,913.4779978441272
1,Shift 1,2023-05-20 01:55:27,2023-05-20 04:03:43,128.26666666666668,1708.27,632.6927031526155
2,Shift 1,2023-05-20 04:03:43,2023-05-20 08:11:55,248.2,2630.67,974.3224660179276
3,Shift 2,2023-05-20 08:11:55,2023-05-20 09:55:08,103.21666666666668,1848.52,684.6371678554126
1,Shift 2,2023-05-23 13:06:55,2023-05-23 13:17:58,11.05,41.51,15.373943879645203
2,Shift 2,2023-05-23 13:17:58,2023-05-23 14:54:36,96.63333333333334,1697.44,628.6815904771696
1,Shift 1,2023-05-25 02:17:11,2023-05-25 08:50:35,393.4,2519.51,933.1520795910976
2,Shift 2,2023-05-25 08:50:35,2023-05-25 09:25:20,34.75,531.74,196.9406813573794
3,Shift 2,2023-05-25 10:10:18,2023-05-25 11:50:06,99.8,627.21,232.2999544067629
4,Shift 2,2023-05-25 11:50:06,2023-05-25 15:00:44,190.63333333333333,2045.63,757.6409000305879
5,Shift 2,2023-05-25 15:00:44,2023-05-25 16:35:24,94.66666666666669,1247.88,462.17782183695954
6,Shift 3,2023-05-25 16:42:41,2023-05-25 16:43:13,0.5333333333333333,2.45,0.90727157097316
7,Shift 3,2023-05-25 17:01:49,2023-05-25 17:17:01,15.2,492.22,182.30363861189247
8,Shift 3,2023-05-25 17:17:01,2023-05-25 17:41:45,24.73333333333333,584.92,216.6369853352385
9,Shift 3,2023-05-25 17:46:59,2023-05-25 18:35:11,48.2,648.73,240.27032788558068
10,Shift 3,2023-05-25 18:35:11,2023-05-25 20:37:43,122.53333333333332,1539.39,570.1445306106664
11,Shift 3,2023-05-25 20:37:44,2023-05-25 22:07:18,89.56666666666666,1668.1,617.8149195724989
12,Shift 3,2023-05-25 22:07:18,2023-05-26 00:07:15,119.95,1611.5,596.8519484339726
1,Shift 1,2023-05-26 00:07:15,2023-05-26 01:54:07,106.86666666666666,1993.68,738.4001517859512
2,Shift 1,2023-05-26 01:54:08,2023-05-26 04:41:50,167.7,1588.3,588.2593524902657
3,Shift 1,2023-05-26 04:41:50,2023-05-26 07:11:17,149.45,2305.52,853.8964931258458
4,Shift 1,2023-05-26 07:11:17,2023-05-26 09:12:57,121.66666666666669,2151.09,796.7001745229728
5,Shift 2,2023-05-26 09:12:57,2023-05-26 11:10:58,118.01666666666668,2037.67,754.6927507326609
6,Shift 2,2023-05-26 11:10:58,2023-05-26 13:31:44,140.76666666666668,2239.92,829.600187353985
7,Shift 2,2023-05-26 13:31:44,2023-05-26 15:44:23,132.65,1993.13,738.1964480028029
8,Shift 2,2023-05-26 15:44:23,2023-05-26 17:47:27,123.06666666666666,1926.3,713.4445864977196
9,Shift 3,2023-05-26 17:47:27,2023-05-26 21:34:15,226.8,2097.75,776.9446112627433
10,Shift 3,2023-05-26 21:34:15,2023-05-27 00:37:15,183.0,1848.22,684.5260567009681
1,Shift 1,2023-05-28 03:49:00,2023-05-28 09:12:54,323.9,2456.15,909.6854037724222
2,Shift 2,2023-05-28 09:12:54,2023-05-28 13:00:04,227.16666666666663,1968.94,729.2371852494292
3,Shift 2,2023-05-28 13:00:04,2023-05-28 16:42:52,222.8,1644.35,609.0186198456437
4,Shift 3,2023-05-28 16:42:52,2023-05-28 18:23:54,101.03333333333332,1497.08,554.4741541288456
5,Shift 3,2023-05-28 18:23:54,2023-05-28 21:34:18,190.4,2194.49,812.7742548659417
6,Shift 3,2023-05-28 21:34:18,2023-05-28 22:23:17,48.98333333333333,1269.73,470.2704175856662
7,Shift 3,2023-05-28 22:33:06,2023-05-28 23:17:07,44.016666666666666,172.63,63.93692578218178
8,Shift 3,2023-05-28 23:17:07,2023-05-29 01:34:55,137.8,2399.5,888.7039141081551
1,Shift 1,2023-05-29 01:34:55,2023-05-29 03:13:40,98.75,1663.3,616.0371411013871
2,Shift 1,2023-05-29 03:13:40,2023-05-29 05:48:29,154.81666666666666,2042.27,756.3964551008096
3,Shift 1,2023-05-29 05:48:29,2023-05-29 07:33:35,105.1,1867.92,691.8223558428227
4,Shift 1,2023-05-29 07:33:35,2023-05-29 10:16:00,162.41666666666666,2429.11,899.6705850518259
5,Shift 2,2023-05-29 10:16:00,2023-05-29 12:00:56,104.93333333333334,1448.65,536.5371100963575
6,Shift 2,2023-05-29 15:32:34,2023-05-29 15:45:31,12.95,69.62,25.785059051093523
7,Shift 2,2023-05-29 15:45:31,2023-05-29 17:15:49,90.3,2102.33,778.6409082205956
8,Shift 3,2023-05-29 17:15:50,2023-05-29 18:43:08,87.3,2066.46,765.3557178541834
9,Shift 3,2023-05-29 18:43:09,2023-05-29 20:09:33,86.4,1885.92,698.4890251094919
10,Shift 3,2023-05-29 20:09:33,2023-05-29 21:20:52,71.31666666666666,1583.49,586.4778703140057
11,Shift 3,2023-05-29 21:20:52,2023-05-29 22:09:49,48.95,1547.11,573.0037909850377
12,Shift 3,2023-05-29 22:28:41,2023-05-29 23:02:16,33.583333333333336,198.96,73.68878143725948
13,Shift 3,2023-05-29 23:02:16,2023-05-30 00:22:14,79.96666666666667,1665.28,616.7704747207207
1,Shift 1,2023-05-30 00:22:14,2023-05-30 02:48:11,145.95,2120.62,785.4149849365612
2,Shift 1,2023-05-30 02:48:12,2023-05-30 05:00:43,132.51666666666668,1912.11,708.1890288924953
3,Shift 1,2023-05-30 05:00:43,2023-05-30 07:12:45,132.03333333333333,1917.0,710.0001407099405
4,Shift 1,2023-05-30 07:12:45,2023-05-30 10:04:56,172.18333333333334,2188.48,810.5483280719038
5,Shift 2,2023-05-30 10:04:56,2023-05-30 10:54:04,49.13333333333333,1647.79,610.2926944166071
6,Shift 2,2023-05-30 11:52:19,2023-05-30 12:02:52,10.55,33.34,12.348016773607045
7,Shift 2,2023-05-30 12:02:52,2023-05-30 15:22:54,200.03333333333333,1958.46,725.3557022541685
8,Shift 2,2023-05-30 15:22:54,2023-05-30 16:46:12,83.3,1647.01,610.0038054150515
9,Shift 3,2023-05-30 16:46:12,2023-05-30 18:17:32,91.33333333333331,2067.44,765.7186809587021
10,Shift 3,2023-05-30 18:17:32,2023-05-30 20:45:35,148.05,2108.93,781.0853536183743
11,Shift 3,2023-05-30 20:45:35,2023-05-30 22:51:39,126.06666666666666,1912.44,708.3112511623843
12,Shift 3,2023-05-30 22:51:40,2023-05-31 01:34:31,162.85,2042.29,756.4038625111059
1,Shift 1,2023-05-31 01:34:31,2023-05-31 03:22:01,107.5,2009.67,744.3223763178422
2,Shift 1,2023-05-31 03:22:01,2023-05-31 06:14:54,172.88333333333333,1879.43,696.0853204683428
3,Shift 3,2023-05-31 22:25:58,2023-06-01 08:44:02,618.0666666666667,2229.74,825.8298155131687
1,Shift 2,2023-06-01 15:02:25,2023-06-01 17:54:35,172.16666666666666,2929.81,1085.1151018196726
2,Shift 3,2023-06-01 17:54:35,2023-06-01 19:45:44,111.15,1908.64,706.9038432060876
3,Shift 3,2023-06-01 19:45:44,2023-06-01 21:17:09,91.41666666666669,1861.45,689.4260586119699
4,Shift 3,2023-06-01 21:17:09,2023-06-01 22:56:15,99.1,1720.06,637.0593715222838
5,Shift 3,2023-06-01 22:56:15,2023-06-02 02:13:07,196.86666666666667,2329.52,862.7853854814048
1,Shift 1,2023-06-02 02:13:07,2023-06-02 05:15:51,182.7333333333333,3267.77,1210.285521006534
2,Shift 1,2023-06-02 05:15:51,2023-06-02 08:07:49,171.96666666666667,2334.98,864.8076084922944
3,Shift 2,2023-06-02 08:07:49,2023-06-02 10:01:54,114.08333333333331,2012.75,745.4631175034723
4,Shift 2,2023-06-02 10:01:54,2023-06-02 13:28:42,206.8,2510.76,929.9113375864667
5,Shift 3,2023-06-02 19:18:20,2023-06-02 22:15:31,177.18333333333334,2445.91,905.8928097007172
6,Shift 3,2023-06-02 22:15:31,2023-06-03 01:25:47,190.26666666666668,2055.63,761.3446051787374
1,Shift 1,2023-06-03 01:25:47,2023-06-03 04:01:32,155.75,2239.91,829.5964836488369
2,Shift 1,2023-06-03 04:01:32,2023-06-03 07:12:35,191.05,2212.79,819.5520352870553
3,Shift 1,2023-06-03 07:12:35,2023-06-03 09:22:29,129.9,2148.46,795.7261000690095
4,Shift 2,2023-06-03 09:22:29,2023-06-03 11:16:18,113.81666666666666,2042.45,756.4631217934764
5,Shift 2,2023-06-03 11:16:18,2023-06-03 13:53:28,157.16666666666666,1212.38,449.0296685610287
6,Shift 2,2023-06-03 13:53:28,2023-06-03 16:59:08,185.66666666666663,1890.61,700.2260628239738
7,Shift 3,2023-06-03 16:59:08,2023-06-03 18:53:53,114.75,1671.49,619.0704756177215
8,Shift 3,2023-06-03 19:03:27,2023-06-03 19:04:02,0.5833333333333334,21.12,7.822089082568324
9,Shift 3,2023-06-03 19:04:02,2023-06-03 20:33:16,89.23333333333333,651.28,241.2147726983588
10,Shift 3,2023-06-03 20:33:16,2023-06-03 22:27:10,113.9,2097.25,776.7594260053357
11,Shift 3,2023-06-03 22:27:10,2023-06-04 00:52:27,145.28333333333333,1259.0,466.2963419617018
1,Shift 1,2023-06-04 00:52:27,2023-06-04 02:56:53,124.43333333333334,1308.23,484.5296824060419
2,Shift 1,2023-06-04 02:56:53,2023-06-04 05:23:39,146.76666666666668,2234.83,827.7150014335768
3,Shift 1,2023-06-04 05:23:39,2023-06-04 07:40:10,136.51666666666668,2746.57,1017.2484086849807
4,Shift 1,2023-06-04 07:40:10,2023-06-04 08:36:10,56.0,286.77,106.21101634316044
5,Shift 2,2023-06-04 08:36:10,2023-06-04 10:30:48,114.63333333333334,897.87,332.54443794657794
6,Shift 2,2023-06-04 10:30:48,2023-06-04 12:42:01,131.21666666666667,2305.68,853.9557524082162
7,Shift 2,2023-06-04 12:42:01,2023-06-04 14:28:20,106.31666666666666,1871.6,693.1853193373416
8,Shift 2,2023-06-04 14:28:20,2023-06-04 15:40:57,72.61666666666666,1153.41,427.18891930239096
9,Shift 2,2023-06-04 15:40:57,2023-06-04 18:21:21,160.4,2256.51,835.7446341947651
10,Shift 3,2023-06-04 18:21:21,2023-06-04 21:47:53,206.53333333333333,2116.39,783.8483176588938
11,Shift 3,2023-06-04 21:47:53,2023-06-05 01:06:40,198.78333333333333,1868.88,692.177911537045
1,Shift 1,2023-06-05 01:06:40,2023-06-05 12:30:51,684.1833333333333,4967.69,1839.885766550768
2,Shift 2,2023-06-05 12:30:51,2023-06-05 14:18:25,107.56666666666666,1602.98,593.6963916477491
3,Shift 2,2023-06-05 14:18:25,2023-06-05 16:59:35,161.16666666666666,1817.63,673.1964226527788
4,Shift 3,2023-06-05 16:59:35,2023-06-05 19:29:19,149.73333333333332,2050.82,759.5631230024776
5,Shift 3,2023-06-05 19:29:19,2023-06-05 23:08:47,219.46666666666667,2026.53,750.5668231976223
6,Shift 3,2023-06-05 23:08:47,2023-06-06 01:06:15,117.46666666666668,1957.52,725.0075539702424
1,Shift 1,2023-06-06 01:06:15,2023-06-06 02:47:50,101.58333333333331,1727.07,639.6556688311366
2,Shift 1,2023-06-06 02:47:50,2023-06-06 05:36:55,169.08333333333334,2052.94,760.3483084938852
3,Shift 1,2023-06-06 05:36:55,2023-06-06 07:16:36,99.68333333333334,1469.12,544.1185945346195
4,Shift 1,2023-06-06 07:16:37,2023-06-06 09:02:07,105.5,1328.12,491.8963519457112
5,Shift 2,2023-06-06 09:02:07,2023-06-06 12:24:30,202.38333333333333,3326.74,1232.1262702651716
6,Shift 2,2023-06-06 12:24:30,2023-06-06 15:13:21,168.85,1875.05,694.4630976134532
7,Shift 2,2023-06-06 15:13:21,2023-06-06 17:02:02,108.68333333333334,1951.3,722.7038493680934
8,Shift 3,2023-06-06 19:57:02,2023-06-06 22:03:32,126.5,1422.78,526.9556248780947
9,Shift 3,2023-06-06 22:03:32,2023-06-06 22:58:53,55.35,684.22,253.41477745636337
10,Shift 3,2023-06-06 22:58:53,2023-06-07 00:27:59,89.1,1047.08,387.807422462117
1,Shift 1,2023-06-07 00:27:59,2023-06-07 03:05:00,157.01666666666668,1436.87,532.1741454318374
2,Shift 1,2023-06-07 03:05:00,2023-06-07 05:17:59,132.98333333333332,1960.28,726.0297765911316
3,Shift 1,2023-06-07 05:17:59,2023-06-07 06:49:20,91.35,1841.15,681.9075371612264
4,Shift 1,2023-06-07 06:49:20,2023-06-07 09:13:30,144.16666666666666,2443.87,905.1372538504944
5,Shift 2,2023-06-07 09:13:30,2023-06-07 10:38:45,85.25,1121.24,415.2740998407939
6,Shift 2,2023-06-07 10:38:45,2023-06-07 13:40:42,181.95,2268.9,840.3335248733224
7,Shift 2,2023-06-07 13:40:42,2023-06-07 16:21:20,160.63333333333333,982.86,364.0222280007008
8,Shift 3,2023-06-07 16:21:20,2023-06-07 18:48:59,147.65,2241.3,830.1112986644297
9,Shift 3,2023-06-07 18:48:59,2023-06-07 21:24:13,155.23333333333332,2164.79,801.7742505759376
10,Shift 3,2023-06-07 21:24:14,2023-06-08 00:27:50,183.6,2326.72,861.7483480399228
1,Shift 1,2023-06-08 00:27:50,2023-06-08 02:39:27,131.61666666666667,1573.53,582.7889799864488
2,Shift 1,2023-06-08 02:39:27,2023-06-08 04:43:24,123.95,2011.17,744.8779320900646
3,Shift 1,2023-06-08 04:43:24,2023-06-08 06:26:21,102.95,1748.42,647.5630793224359
1,Shift 1,2023-06-09 01:57:35,2023-06-09 06:46:59,289.4,2274.6,842.4446368077676
2,Shift 1,2023-06-09 06:46:59,2023-06-09 08:49:40,122.68333333333334,2083.54,771.6816462472227
3,Shift 2,2023-06-09 08:49:40,2023-06-09 11:19:55,150.25,1927.67,713.9519941030161
4,Shift 2,2023-06-09 11:19:55,2023-06-09 13:22:50,122.91666666666669,1921.19,711.5519931670152
5,Shift 2,2023-06-09 13:22:50,2023-06-09 14:55:07,92.28333333333332,1863.09,690.0334662562664
6,Shift 2,2023-06-09 14:55:07,2023-06-09 17:16:21,141.23333333333332,2155.35,798.2779529160845
7,Shift 3,2023-06-09 17:16:21,2023-06-09 19:07:33,111.2,1918.33,710.4927334946444
8,Shift 3,2023-06-09 19:07:33,2023-06-09 22:04:59,177.43333333333334,2249.02,832.9705590388011
9,Shift 3,2023-06-09 22:04:59,2023-06-10 01:30:02,205.05,2735.17,1013.0261848160902
1,Shift 1,2023-06-10 01:30:02,2023-06-10 03:36:54,126.86666666666666,1713.31,634.5593705472828
2,Shift 1,2023-06-10 03:36:55,2023-06-10 05:17:43,100.8,2042.2,756.3705291647726
3,Shift 1,2023-06-10 05:17:43,2023-06-10 06:27:14,69.51666666666667,1678.45,621.6482544008336
4,Shift 2,2023-06-10 13:51:11,2023-06-10 18:04:38,253.45,2454.43,909.0483664869404
5,Shift 3,2023-06-10 18:04:38,2023-06-10 20:47:03,162.41666666666666,2271.22,841.192784467693
6,Shift 3,2023-06-10 20:47:03,2023-06-11 00:02:56,195.88333333333333,2030.99,752.2186756936969
1,Shift 1,2023-06-11 00:02:56,2023-06-11 02:28:08,145.2,1167.09,432.25558794505946
2,Shift 1,2023-06-11 02:28:08,2023-06-11 04:32:13,124.08333333333331,1789.73,662.8630852894415
3,Shift 1,2023-06-11 04:32:13,2023-06-11 06:41:17,129.06666666666666,1653.76,612.5038063900524
1,Shift 1,2023-06-12 04:40:43,2023-06-12 07:08:29,147.76666666666668,1616.5,598.7038010080473
2,Shift 1,2023-06-12 07:08:30,2023-06-12 09:41:00,152.5,2090.74,774.3483139538903
3,Shift 2,2023-06-12 09:41:00,2023-06-12 12:10:54,149.9,2129.24,788.607578774266
4,Shift 2,2023-06-12 12:10:54,2023-06-12 13:30:19,79.41666666666667,1717.84,636.2371489793945
5,Shift 2,2023-06-12 13:30:19,2023-06-12 15:34:20,124.01666666666668,2292.99,849.2557505752145
6,Shift 2,2023-06-12 15:34:20,2023-06-12 17:08:24,94.06666666666666,1345.63,498.3815396601211
7,Shift 3,2023-06-12 17:08:24,2023-06-12 20:29:33,201.15,2055.43,761.2705310757743
8,Shift 3,2023-06-12 20:29:33,2023-06-12 22:46:04,136.51666666666668,1897.01,702.5964341187896
9,Shift 3,2023-06-12 22:46:05,2023-06-13 01:28:49,162.73333333333332,2207.33,817.5298122761657
1,Shift 1,2023-06-13 01:28:49,2023-06-13 04:16:03,167.23333333333332,1904.0,705.1853240173461
2,Shift 1,2023-06-13 04:16:03,2023-06-13 06:14:30,118.45,2101.19,778.2186858337067
3,Shift 1,2023-06-13 06:14:30,2023-06-13 08:53:36,159.1,2114.85,783.2779470660788
4,Shift 2,2023-06-13 08:53:36,2023-06-13 10:49:39,116.05,1735.04,642.6075218342118
5,Shift 2,2023-06-13 12:34:39,2023-06-13 13:19:01,44.36666666666667,214.63,79.49248740440979
6,Shift 2,2023-06-13 13:19:01,2023-06-13 14:14:20,55.31666666666667,1128.98,418.1407676254617
1,Shift 2,2023-06-14 10:33:48,2023-06-14 10:56:22,22.566666666666663,297.56,110.2073141980138
2,Shift 2,2023-06-14 10:56:22,2023-06-14 11:54:43,58.35,1260.58,466.8815273751094
3,Shift 2,2023-06-14 15:31:05,2023-06-14 15:51:56,20.85,314.51,116.48509442412724
4,Shift 2,2023-06-14 15:51:56,2023-06-14 17:30:01,98.08333333333331,505.35,187.1666034714128
5,Shift 3,2023-06-14 18:01:45,2023-06-14 18:11:21,9.6,148.35,54.94432968247473
6,Shift 3,2023-06-14 18:11:21,2023-06-14 19:47:08,95.78333333333332,1524.41,564.5963802987384
1,Shift 2,2023-06-15 10:49:57,2023-06-15 11:00:05,10.133333333333333,18.22,6.748014589604961
2,Shift 2,2023-06-15 13:00:50,2023-06-15 13:34:37,33.78333333333333,235.95,87.38878678026457
3,Shift 2,2023-06-15 13:34:37,2023-06-15 15:23:48,109.18333333333334,1522.91,564.040824526516
4,Shift 2,2023-06-15 15:23:48,2023-06-15 18:26:08,182.33333333333331,2142.84,793.6446177757495
5,Shift 3,2023-06-15 18:26:08,2023-06-15 23:44:30,318.3666666666667,2227.39,824.9594448033536
6,Shift 3,2023-06-15 23:44:30,2023-06-16 01:51:03,126.55,1781.56,659.8371581834033
1,Shift 1,2023-06-16 01:51:03,2023-06-16 04:10:50,139.78333333333333,2030.2,751.9260829869932
